"Vachier-Lagrave, Maxime",2784,"Duda, Jan-Krzysztof",2743,1/2-1/2, e4   e5  2. Nf3   Nf6  3. Nxe5   d6  4. Nf3   Nxe4  5. d4   d5  6. Bd3   Bf5  7. O-O   Be7  8. Re1   O-O  9. c4   Nc6  10. cxd5   Qxd5  11. Nc3   Nxc3  12. bxc3   Rae8  13. Bf4   Bxd3  14. Qxd3   Bd6  15. Ng5   g6  16. Ne4   Re6  17. Nxd6   cxd6  18. Rxe6   fxe6  19. Be3   Ne5  20. Qe2   Qc4  21. Qd1   Nd7  22. Qb3   Qxb3  23. axb3   a6  24. c4   Rc8  25. Ra5   Kf7  26. h4   d5  27. cxd5   Rc3  28. b4   Rb3  29. dxe6+   Kxe6  30. d5+   Kf7  31. g3   Rxb4  32. d6   Nb8  33. h5   Rb5  34. hxg6+   hxg6  35. Rxb5   axb5  36. Kf1   Ke6  37. Ke2   Nd7  38. f4   Kxd6  39. g4   Kd5  40. f5   gxf5  41. gxf5   Ke4  42. Kd2   Kxf5  43. Kc3   Ke4  44. Bg1   Kd5  45. Kb4   Kc6  46. Bf2   Ne5  47. Bg1   Nd3+  48. Kc3   Nf4  49. Kb4   Nd5+  50. Kb3   Nc7  51. Kb4   Na6+  52. Kb3   Kd6  53. Kc3   Kc6  54. Kb3   Nc5+  55. Kb4   Nd7  56. Bf2   Nb6  57. Bg1   Nd5+  58. Kb3   b6  59. Bf2   Kb7  60. Be1   Ka6  61. Bd2   Ne7  62. Bb4   Nc6  63. Bd2   Ne5  64. Kb4   Nd3+  65. Kc3   Ne5  66. Kb4   Nc6+  67. Kb3   b4  68. Bxb4   Nxb4  69. Kxb4   b5  70. Kb3   Ka5  71. Ka3   b4+  72. Kb2   Ka4  73. Ka2   b3+  74. Kb1   Ka3  75. Ka1   b2+  76. Kb1   Kb3  1/2-1/2
"Vachier-Lagrave, Maxime",2784,"Tari, Aryan",2625,1/2-1/2, Nf3   d5  2. g3   g6  3. Bg2   Bg7  4. d4   Nf6  5. O-O   O-O  6. c4   c6  7. Qb3   a5  8. Bf4   a4  9. Qb4   dxc4  10. Qxc4   Qa5  11. Na3   Be6  12. Qc1   Bd5  13. Re1   Nbd7  14. Nc4   Qa7  15. Nce5   Nxe5  16. Bxe5   Qb6  17. h4   Rfd8  18. Bf1   Ne4  19. Bxg7   Kxg7  20. Rd1   c5  21. dxc5   Qxc5  22. Qxc5   Nxc5  23. Nd4   Rac8  24. Nc2   e5  25. Nb4   Be6  26. e3   Bg4  1/2-1/2
"Vachier-Lagrave, Maxime",2784,"Van Foreest, Jorden",2671,1/2-1/2, e4   e5  2. Nf3   Nc6  3. Bb5   a6  4. Ba4   Nf6  5. O-O   Bc5  6. c3   O-O  7. d4   Ba7  8. Bg5   h6  9. Bh4   d6  10. Bxc6   bxc6  11. dxe5   dxe5  12. Nxe5   Qe7  13. Nxc6   Qxe4  14. Nxa7   Bh3  15. gxh3   Rfd8  16. Nd2   Qxh4  17. Qf3   Rxa7  18. Nb3   c5  19. Qg3   Qh5  20. Rae1   Rd5  21. f4   Rad7  22. Re5   Rxe5  23. fxe5   Ne4  24. Qg4   Qxg4+  25. hxg4   Rd5  26. Re1   Nd2  27. Nxd2   Rxd2  28. e6   fxe6  29. Rxe6   Rxb2  30. Rxa6   Rc2  31. Rc6   Rxc3  32. Kg2   Ra3  1/2-1/2
"Vachier-Lagrave, Maxime",2784,"Dubov, Daniil",2699,1/2-1/2, e4   e5  2. Nf3   Nc6  3. Bc4   Nf6  4. d3   Be7  5. O-O   d6  6. a4   O-O  7. Re1   Be6  8. a5   a6  9. Bxe6   fxe6  10. c3   h6  11. Nbd2   Kh8  12. Nf1   Qe8  13. b4   Qg6  14. Ng3   Nd7  15. Bd2   Rf7  16. Rf1   Raf8  17. Ne1   d5  18. Qe2   Nf6  19. Nc2   h5  20. f3   h4  21. Nh1   Nh5  22. Nf2   Rxf3  23. Ng4   R3f7  24. Rxf7   Rxf7  25. Rf1   Rxf1+  26. Kxf1   Bg5  27. Be1   h3  28. gxh3   Bc1  29. Qf3   Nf4  30. Bg3   Qh5  31. Bxf4   Bxf4  32. Ke2   dxe4  33. dxe4   Ne7  34. Ne1   Qe8  35. Nd3   Ng6  36. Kf2   Kg8  37. Qd1   b6  38. Nxf4   exf4  39. axb6   cxb6  40. Qd6   Kh7  41. Qc7   Qa4  42. Nf6+   Kh6  43. Ng4+   Kh5  44. Qxg7   Qc2+  45. Kf1   Qd1+  46. Kf2   Qd2+  47. Kf1   Qd3+  48. Kf2   Qd2+  49. Kf1  1/2-1/2
"Vachier-Lagrave, Maxime",2784,"Firouzja, Alireza",2749,1/2-1/2, e4   c6  2. d4   d5  3. e5   Bf5  4. Nf3   e6  5. Be2   Ne7  6. O-O   c5  7. c4   Nbc6  8. dxc5   dxc4  9. Bxc4   Ng6  10. Be3   Be7  11. Bb5   O-O  12. Bxc6   bxc6  13. Na3   Qb8  14. Nc4   Be4  15. Nd6   Bd5  16. b3   f6  17. exf6   Bxf6  18. Rc1   Qb4  19. Nc4   Be7  20. Ne1   Rad8  21. Qe2   Qb8  22. Nd3   Rf5  23. f3   Nh4  24. Rf2   Kh8  25. f4   Ng6  26. Nce5   Nxe5  27. Nxe5   Qb4  28. Qc2   Kg8  29. Rd1   Bf6  30. Nc4   Bxc4  31. bxc4   Rxd1+  32. Qxd1   Be7  33. Qb3   Qe1+  34. Rf1   Qxe3+  35. Qxe3   Bxc5  1/2-1/2
"Vachier-Lagrave, Maxime",2784,"Anton Guijarro, David",2679,1/2-1/2, e4   e5  2. Nf3   Nc6  3. Bb5   a6  4. Ba4   Nf6  5. O-O   Be7  6. Re1   b5  7. Bb3   O-O  8. c3   d5  9. exd5   Nxd5  10. Nxe5   Nxe5  11. Rxe5   c6  12. Re1   Bd6  13. d3   Qh4  14. g3   Qh3  15. Re4   Qf5  16. Nd2   Qg6  17. Nf3   Bg4  18. h3   Bxh3  19. Nh4   Qf6  20. Qh5   g6  21. Qe2   Qg7  22. Be3   Nxe3  23. Qxe3   Qf6  24. Re1   Kg7  25. g4   Qxh4  26. g5   Bf4  27. Qxf4   Qxf4  28. Rxf4   Bf5  29. Re7   c5  30. Bd5   Rae8  31. Rc7   Re5  32. c4   h6  33. gxh6+   Kxh6  34. Rf3   Re2  35. Rxc5   Rxb2  36. Rc6   Kg5  37. Rxa6   bxc4  38. Bxc4   Rb1+  39. Kg2   Bc8  40. Ra5+   f5  41. Rg3+   Kf6  42. d4   Rc1  43. Be2   Re1  44. Ba6   f4  45. Rf3   Bf5  46. Rxf4   Ra8  47. d5   Ke5  48. Rfa4   Rb8  49. d6+   Kxd6  50. Bd3   Bxd3  51. Rd4+   Ke6  52. Rxd3   Rb6  53. Rg3   Kf6  54. Rf3+   Kg7  55. Ra7+   Kh6  56. Rh3+   Kg5  57. Rf7   Re2  58. Ra3   Rc2  59. Kg3   Rb1  60. Kg2   Rb6  61. Ra5+   Kh6  62. Ra8   Kg5  63. a4   Ra2  64. Ra5+   Kh6  65. Rf4   Rc6  66. Rh4+   Kg7  67. Kg3   Ra3+  68. f3   Rd6  69. Ra7+   Kf6  70. Rb4   Kg5  71. Ra8   Rc6  72. a5   Kh6  73. Rh4+   Kg5  74. Rf4   Rd6  75. Rf7   Rc6  76. Rb8   Ra6  77. Rb6   R3xa5  78. f4+   Kh6  79. Rbb7   g5  80. Kg4  1/2-1/2
"Vachier-Lagrave, Maxime",2784,"Aronian, Levon",2767,1/2-1/2, e4   e5  2. Nf3   Nc6  3. Bb5   Nf6  4. O-O   Nxe4  5. d4   Nd6  6. Bxc6   dxc6  7. dxe5   Nf5  8. Qxd8+   Kxd8  9. h3   Ke8  10. Nc3   h5  11. Bf4   Bb4  12. Ne2   Be6  13. Ned4   Nxd4  14. Nxd4   Bd5  15. a3   Be7  16. Rfe1   g5  17. Bg3   Rh6  18. Rad1   Rg6  19. e6   fxe6  20. Bxc7   Rc8  21. Be5   Rd8  22. b3   c5  23. Nb5   a6  24. Nc3   Bc6  25. Rxd8+   Kxd8  26. Ne4   g4  27. hxg4   hxg4  28. c4   Ke8  29. Nd6+   Kf8  30. Nc8   Kf7  31. Nxe7   Kxe7  32. Kh2   Rg8  33. Rd1   Rg5  34. Bf4   Rg7  35. Be5   Rg5  36. Bd6+   Kf6  37. Kg3   Rf5  38. Rh1   Be4  39. Rh6+   Kf7  40. Rh7+   Kf6  41. Rc7   Bc6  42. Rh7   Be4  43. Rc7   Bc6  44. Rc8   Kg7  45. Rd8   Be4  46. Re8   Kf6  47. Rg8   Bc2  48. b4   cxb4  49. Bxb4   Be4  50. Rxg4   Bc6  51. f3   e5  52. Rh4   Kg6  53. Bc3   Kf7  54. Bd2   e4  55. f4   e3  56. Bxe3   Ra5  57. Bc1   Rc5  58. f5   Rxf5  59. Rd4   Ke6  60. Rd3   Rc5  61. Rc3   b5  62. Re3+   Kf7  63. cxb5   axb5  64. Bd2   Rg5+  65. Kf4  1/2-1/2
"Vachier-Lagrave, Maxime",2784,"Bluebaum, Matthias",2670,1/2-1/2, c4   e6  2. Nc3   d5  3. d4   Nf6  4. cxd5   exd5  5. Bg5   c6  6. e3   h6  7. Bh4   Be7  8. Bd3   O-O  9. Nge2   Re8  10. O-O   a5  11. Rc1   Nh5  12. Bg3   Nxg3  13. hxg3   Nd7  14. Qc2   Nf6  15. Nf4   Bd6  16. Rfe1   Bd7  17. e4   dxe4  18. Nxe4   Nxe4  19. Bxe4   Qf6  20. d5   c5  21. a4   b5  22. axb5   Bxb5  23. Bd3   Bd7  24. Ne2   h5  25. Nc3   h4  26. Ne4   Rxe4  27. Rxe4   hxg3  28. fxg3   Bxg3  29. Qxc5   g6  30. Qe3   Bd6  31. Rc2   a4  32. g3   a3  33. bxa3   Rxa3  34. Rf2   Qd8  35. Rh4   Qf8  36. Kg2   Qg7  37. Re4   Qf8  38. Rh4   Qg7  39. Qg5   Qe5  40. Qxe5   Bxe5  41. Rd2   Bd6  42. Rc4   Kg7  43. Rcc2   Be5  44. Ra2   Rb3  45. Ra7   Bc8  46. Ra8   Bg4  47. Re8   Bc7  48. Re4   Ba5  49. Ra2   Rxd3  50. Rxg4   Rxd5  51. Rc4   Bb6  52. Rc6   Rb5  53. Ra3   Bd4  54. Rd3   Rb4  55. Rc7   Ra4  56. Rd7   Bf6  57. Rb3   Ra2+  58. Kf3   Ra5  59. g4   Ra8  60. Rbb7   Rf8  61. Kf4   Kg8  62. g5   Bc3  63. Ke4   Ba1  64. Kd5   Bc3  65. Ke4   Ba1  66. Kd3   Be5  67. Ke4   Ba1  1/2-1/2
"Vachier-Lagrave, Maxime",2784,"Grischuk, Alexander",2777,1/2-1/2, e4   e5  2. Nf3   Nc6  3. Bb5   Nf6  4. O-O   Nxe4  5. Re1   Nd6  6. Nxe5   Be7  7. Bf1   Nxe5  8. Rxe5   O-O  9. Nc3   Ne8  10. d4   Bf6  11. Re1   d5  12. Bf4   c6  13. Ne2   g6  14. c3   Ng7  15. Qd2   Re8  16. Ng3   Bd7  17. Bd3   Rxe1+  18. Rxe1   Qf8  19. Be5   Bxe5  20. Rxe5   f6  21. Re2   Re8  22. h4   Rxe2  23. Nxe2   Bf5  24. Nf4   Bxd3  25. Nxd3   Nf5  26. h5   Kf7  27. Qf4   Qd6  28. Qf3   Qe7  29. Kf1   Nd6  30. hxg6+   hxg6  31. Qh3   Kg7  32. Nf4   a5  33. Qe6   Qxe6  34. Nxe6+   Kf7  35. Nc5   Ke7  36. Ke2   g5  37. f3   Kd8  38. g4   b6  39. Nd3   Kd7  40. b3   Nb5  41. Kd2   Nd6  42. Ke2   Nb5  43. Kd2   Nd6  44. Ke2  1/2-1/2
"Vachier-Lagrave, Maxime",2784,"Nepomniachtchi, Ian",2789,1/2-1/2, e4   c5  2. Nf3   d6  3. Bb5+   Nd7  4. O-O   a6  5. Bd3   Ngf6  6. Re1   g6  7. c3   Ne5  8. Be2   Bg7  9. d4   Nxf3+  10. Bxf3   O-O  11. dxc5   dxc5  12. Qxd8   Rxd8  13. e5   Nd5  14. a4   Bf5  15. a5   Rd7  16. Na3   Bd3  17. e6   fxe6  18. Rxe6   Rad8  19. Re1   Bf6  20. g3   Kg7  21. h4   h6  22. Kg2   c4  23. Nb1   Rc7  24. Nd2   Rc5  25. Ne4   Rb5  26. Ra2   Rd7  27. Nd2   Rc7  28. Ra4   Rcc5  29. Bxd5   Rxd5  30. Nxc4   Rdc5  31. Ne3   Rxa5  32. Rxa5   Rxa5  33. Ng4   g5  34. hxg5   hxg5  35. Be3   Bf5  36. Nxf6   exf6  37. f3   g4  38. fxg4   Bxg4  39. Rf1   Rf5  40. Rxf5   Bxf5  1/2-1/2
