"Vachier Lagrave, M.",2696,"Dzagnidze, N.",2518,0-1, e4 c5 2. Nf3 Nc6 3. Nc3 g6 4. d4 cxd4 5. Nxd4 Bg7 6. Nb3 d6 7. Be2 Nf6 8., Re1 Be6 10. Bg5 a5 11. a3 a4 12. Nd2 Ra5 13. Be3 d5 14. exd5 Nxd5, Nxd5 Rxd5 16. c3 Ne5 17. Bd4 Rxd4 18. cxd4 Qxd4 19. Nf1 Nc6 20. Qxd4 Bxd4, Bb5 Bxb2 22. Rab1 Bc3 23. Rec1 Bf5 24. Bxc6 bxc6 25. Rb7 Bd4 26. Rxe7 Rb8, Ree1 c5 28. Ng3 Bd3 29. Ne2 Bb2 30. Rxc5 Bxa3 31. Re5 Bb2 32. Re3 Bc2 33., Nxa4 Bxa4 35. h4 h5 36. Re4 Bc2 37. Rc4 Bf5 38. g3 Bf6 39. Ra4 Rb2, Ra8+ Kg7 41. Rae8 Be6 42. Rd1 Bc3 43. Red8 Ba5 44. R8d4 Bg4 45. Rc1 Bd2 46., Rc4 Be5 48. Rac1 Bf5 49. Re1 Bd3 50. Ra4 Bb5 51. Rae4 Bc7 52. Rc1, Rf4 f5 54. Rd1 Bc6 55. Rc1 Be4 56. Re1 Rb4 57. Rc1 Bd4 0-1
"Vachier Lagrave, M.",2696,"Ganguly, S.",2614,1/2-1/2, e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Nfd7 5. Bd3 c5 6. c3 Nc6 7. Ne2 cxd4 8. cxd4, exf6 Nxf6 10. O-O Bd6 11. Nf3 Qc7 12. Bg5 O-O 13. Bh4 Nh5 14. Qc2 h6 15., Bg6 Rxf3 17. Bxh5 Rf8 18. Bg3 Bd7 19. Rac1 Rf6 20. Qd2 Raf8 21., Bxe8 Rxe8 23. b4 Qb8 24. a3 Ref8 25. Qe3 a6 26. Rcc1 Re8 27. Rfe1, Rf1 Re8 29. Rce1 Rff8 30. Bxd6 Qxd6 31. f4 a5 1/2-1/2
"Vachier Lagrave, M.",2684,"Popov, Val",2570,1/2-1/2, e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O Nc6 8., bxc3 Bg4 10. Re1 O-O 11. Bf4 Bd6 12. Bxd6 Bxf3 13. Qxf3 Qxd6 14., Re3 Rae8 16. Rbe1 Rxe3 17. Rxe3 g6 18. h4 Kg7 19. h5 Ne7 20. Re5, g4 c5 22. Bb5 c4 23. Qe3 Ng8 24. g5 gxh5 25. f4 h6 26. Qg3 Kf8 27. Qf3, fxg5 Ne7 29. Qxh5 Ng6 30. Re3 a6 31. Bxa6 Qa3 32. Bb5 Qxa2 33. Be8, Kf2 Qxc2+ 35. Kg3 Qg2+ 36. Kxg2 Nf4+ 37. Kf3 Nxh5 38. Bc6 1/2-1/2
"Vachier Lagrave, M.",2684,"Tkachiev, V.",2657,1/2-1/2, e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Bc5 7. c3 d6 8. a4, d4 Bb6 10. Bg5 h6 11. Bxf6 Qxf6 12. d5 Ne7 13. axb5 axb5 14. Rxa8+ Bxa8, Na3 O-O 16. Nxb5 Bb7 17. Nd2 Ng6 18. Nc4 Bc5 19. Kh1 Nf4 20. f3 Rb8 21. g3, Kg2 Bc8 23. Ba4 Ng5 24. h4 Bh3+ 25. Kh2 Qg6 26. b4 Bxf1 27. Qxf1 Ra8, Nb2 Bb6 29. hxg5 Qxg5 30. Bb3 1/2-1/2
"Vachier Lagrave, M.",2684,"Grachev, B.",2652,1/2-1/2, e4 e6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6 6. Nxf6+ Nxf6 7. c3 c5 8., Be3 Qc7 10. Qa4+ Nd7 11. Bb5 cxd4 12. Bxd7+ Bxd7 13. Qxd4 Bb5 14. a4, Nxf7 Kxf7 16. axb5 axb5 17. Ke2 Rhd8 18. Rxa8 Rxa8 19. Rd1 Ra6 20. b3, Qg4 Qxc3 22. Qh5+ Kf8 23. Qxh7 Qxb3 24. Qh8+ Kf7 25. Qh5+ Kg8 26. Rd8+, Qe8+ Kh7 1/2-1/2
"Vachier Lagrave, M.",2684,"Feller, S.",2539,1/2-1/2, e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. d3 d6 5. O-O Bd7 6. c3 g6 7. Re1 Bg7 8. d4, Ba4 Re8 10. d5 Ne7 11. c4 a6 12. Nc3 Bxa4 13. Qxa4 c6 14. dxc6 bxc6 15., exd5 Nexd5 17. Nxd5 Qxd5 18. Be3 e4 19. Nd4 Ng4 20. Qxc6 Qe5 21. Qd6, fxe3 Qxd6 23. cxd6 Red8 24. Rac1 Rxd6 25. Rc4 Rad8 26. b3 Bxd4 27., Rxe4 Rxc4 29. bxc4 Rd1+ 30. Kf2 Rc1 31. Ke3 f5 32. Rd4 Kf7 33., c5 Rxa2+ 35. Kc3 Ra1 36. Rd6 Ke7 37. Rb6 Ra4 38. Kb3 Rg4 39. g3 Kd7, Rxa6 h5 41. Kc3 h4 42. Rd6+ Kc7 43. Rd4 Rxd4 44. Kxd4 hxg3 45. hxg3 g5 46., gxf4 gxf4 48. Kxf4 Kc6 49. Ke5 1/2-1/2
"Vachier Lagrave, M.",2684,"Tkachiev, V.",2657,1/2-1/2, e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Bc5 7. c3 d6 8. a4, d4 Bb6 10. Bg5 h6 11. Bxf6 Qxf6 12. Bd5 O-O 13. dxe5 dxe5 14. Qe2 bxa4, Nbd2 Rad8 16. Nc4 Bc8 17. Nxb6 cxb6 18. Bxc6 Qxc6 19. Nxe5 Qc5 1/2-1/2
"Vachier Lagrave, M.",2684,"Sargissian, G.",2660,1/2-1/2, e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. d3 Bc5 5. Bxc6 dxc6 6. h3 Bd6 7. Nbd2 Be6 8., Nc4 Qe7 10. O-O Bxc4 11. bxc4 O-O 12. Nh2 Nc5 13. Ng4 Ne6 14. Bb2 f6, c3 c5 16. g3 g6 17. Qe2 c6 18. Bc1 h5 19. Ne3 Rad8 20. Ng2 Bc7 21. Be3 Ng7, Rad1 f5 23. exf5 Nxf5 24. Bd2 Rd7 25. h4 Qf7 26. Bg5 Ng7 27. f4 Nf5 28. Qf3, g4 hxg4 30. Qxg4 exf4 31. Nxf4 Bxf4 32. Rxf4 Qxc3 33. Bh6 Rff7 34. Rxf5, Qxg6+ Rg7 36. Bxg7 Qxg7 37. Qxg7+ 1/2-1/2
"Vachier Lagrave, M.",2684,"Akopian, Vl",2696,1/2-1/2, e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 d6 8. c3, h3 Na5 10. Bc2 c5 11. d4 Qc7 12. Nbd2 cxd4 13. cxd4 Nc6 14. Nb3 a5 15., Nbd2 Bd7 17. Rc1 Rac8 18. Bd3 Qb8 19. Qe2 Nb4 20. Bb1 h6 21. Nf1, Rxc1 Rc8 23. Rxc8+ Bxc8 24. a3 Nc6 25. Bd3 Bd7 26. N1d2 d5 27. dxe5, Nxe5 Qxe5 29. Nf3 Qb8 30. exd5 Nxd5 31. Bxh6 gxh6 32. Qe4 Bf6 33. Qxd5, Qh5 Kg7 35. Bf5 Bxf5 36. Qxf5 Bxb2 37. Qg4+ Kh8 38. Qb4 Bg7 39. Nh4 Qe5, g4 Qb2 41. Qe7 b4 42. Qxf7 bxa3 43. Ng6+ Kh7 44. Nf8+ Kh8 45. Ng6+ Kh7 46.
"Vachier Lagrave, M.",2684,"Aronian, L.",2754,1/2-1/2, e4 e5 2. Nf3 Nc6 3. Bb5 Nge7 4. c3 d5 5. Nxe5 dxe4 6. d4 exd3 7. Qf3 Be6 8., O-O Qd5 10. Qxd5 Bxd5 11. Re1+ Be6 12. Bxd3 O-O-O 13. Bc2 Bc5 14., Nd2 Rhe8 16. h4 Bf8 17. Nf3 a6 18. a4 Bd5 19. Rxe8 Rxe8 20. Rd1 Be6, Kh2 Bc5 22. Kg3 Ne7 23. Nd4 Bd7 24. b4 Ba7 25. Nf3 f6 26. h5 c6 27. Nh4 Nd5, Nf5 Re2 29. Nd6+ Kd8 30. Nxb7+ Ke7 31. Bd6+ Ke6 32. Bc5 Rxc2 33. Bxa7 Rxc3+, f3 Bc8 35. Re1+ Kd7 36. Nc5+ Kd8 37. b5 axb5 38. axb5 cxb5 39. Rd1 Kc7 40., Rxd5 Rxa7 42. Rxb5 1/2-1/2
"Vachier Lagrave, M.",2684,"Petrosian, TL.",2600,1/2-1/2, e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Nf6 6. Nc3 Nxd4 7. Qxd4 d6 8., Bb5+ Bd7 10. Bxd7+ Qxd7 11. cxd6 O-O 12. O-O Ne8 13. Qd5 e6 14. Qd3, Rd1 Qxd3 16. Rxd3 Nc7 17. Be3 Na6 18. Rd7 Rfc8 19. Rxb7 Nc5 20. Bxc5, Rd1 Bxc3 22. bxc3 Rxc3 23. g3 a5 24. Rdd7 Rf8 25. Ra7 Ra3 26. Rd2 g5, Kg2 Kg7 28. Rc2 Kf6 29. Rc5 Rxa2 30. Raxa5 Rxa5 31. Rxa5 1/2-1/2
"Vachier Lagrave, M.",2684,"Nisipeanu, LD.",2675,1/2-1/2, e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 Nf6 7. Be2 a6 8., Na4 Be7 10. Nxc6 bxc6 11. Nb6 Rb8 12. Nxc8 Qxc8 13. Bd4 c5 14. Be5, b3 d6 16. Bb2 O-O 17. Qd3 d5 18. exd5 Nxd5 19. Rad1 Nf4 20. Qf3 Nxe2+, Qxe2 Rc6 22. Rd3 c4 23. Rh3 f6 24. Qh5 h6 25. Bc1 Qe8 26. Qe2 f5 27. Bb2, Rg3 1/2-1/2
"Vachier Lagrave, M.",2684,"Sargissian, G.",2660,1/2-1/2
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,"06.15""]", e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. d3 Bc5 5. Bxc6 dxc6 6. h3 Bd6 7. Nbd2 Be6 8., Nc4 Qe7 10. O-O Bxc4 11. bxc4 O-O 12. Nh2 Nc5 13. Ng4 Ne6 14. Bb2 f6, c3 c5 16. g3 g6 17. Qe2 c6 18. Bc1 h5 19. Ne3 Rad8 20. Ng2 Bc7 21. Be3 Ng7, Rad1 f5 23. exf5 Nxf5 24. Bd2 Rd7 25. h4 Qf7 26. Bg5 Ng7 27. f4 Nf5 28. Qf3, g4 hxg4 30. Qxg4 exf4 31. Nxf4 Bxf4 32. Rxf4 Qxc3 33. Bh6 Rff7 34. Rxf5, Qxg6+ Rg7 36. Bxg7 Qxg7 37. Qxg7+ 1/2-1/2
"Vachier Lagrave, M.",2684,"Akopian, Vl",2696,1/2-1/2
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,"06.15""]", e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 d6 8. c3, h3 Na5 10. Bc2 c5 11. d4 Qc7 12. Nbd2 cxd4 13. cxd4 Nc6 14. Nb3 a5 15., Nbd2 Bd7 17. Rc1 Rac8 18. Bd3 Qb8 19. Qe2 Nb4 20. Bb1 h6 21. Nf1, Rxc1 Rc8 23. Rxc8+ Bxc8 24. a3 Nc6 25. Bd3 Bd7 26. N1d2 d5 27. dxe5, Nxe5 Qxe5 29. Nf3 Qb8 30. exd5 Nxd5 31. Bxh6 gxh6 32. Qe4 Bf6 33. Qxd5, Qh5 Kg7 35. Bf5 Bxf5 36. Qxf5 Bxb2 37. Qg4+ Kh8 38. Qb4 Bg7 39. Nh4 Qe5, g4 Qb2 41. Qe7 b4 42. Qxf7 bxa3 43. Ng6+ Kh7 44. Nf8+ Kh8 45. Ng6+ Kh7 46.
"Vachier Lagrave, M.",2684,"Aronian, L.",2754,1/2-1/2
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,"06.15""]", e4 e5 2. Nf3 Nc6 3. Bb5 Nge7 4. c3 d5 5. Nxe5 dxe4 6. d4 exd3 7. Qf3 Be6 8., O-O Qd5 10. Qxd5 Bxd5 11. Re1+ Be6 12. Bxd3 O-O-O 13. Bc2 Bc5 14., Nd2 Rhe8 16. h4 Bf8 17. Nf3 a6 18. a4 Bd5 19. Rxe8 Rxe8 20. Rd1 Be6, Kh2 Bc5 22. Kg3 Ne7 23. Nd4 Bd7 24. b4 Ba7 25. Nf3 f6 26. h5 c6 27. Nh4 Nd5, Nf5 Re2 29. Nd6+ Kd8 30. Nxb7+ Ke7 31. Bd6+ Ke6 32. Bc5 Rxc2 33. Bxa7 Rxc3+, f3 Bc8 35. Re1+ Kd7 36. Nc5+ Kd8 37. b5 axb5 38. axb5 cxb5 39. Rd1 Kc7 40., Rxd5 Rxa7 42. Rxb5 1/2-1/2
"Vachier Lagrave, M.",2684,"Petrosian, TL.",2600,1/2-1/2
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,"06.15""]", e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Nf6 6. Nc3 Nxd4 7. Qxd4 d6 8., Bb5+ Bd7 10. Bxd7+ Qxd7 11. cxd6 O-O 12. O-O Ne8 13. Qd5 e6 14. Qd3, Rd1 Qxd3 16. Rxd3 Nc7 17. Be3 Na6 18. Rd7 Rfc8 19. Rxb7 Nc5 20. Bxc5, Rd1 Bxc3 22. bxc3 Rxc3 23. g3 a5 24. Rdd7 Rf8 25. Ra7 Ra3 26. Rd2 g5, Kg2 Kg7 28. Rc2 Kf6 29. Rc5 Rxa2 30. Raxa5 Rxa5 31. Rxa5 1/2-1/2
"Vachier Lagrave, M.",2684,"Nisipeanu, LD.",2675,1/2-1/2
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,"06.15""]", e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 Nf6 7. Be2 a6 8., Na4 Be7 10. Nxc6 bxc6 11. Nb6 Rb8 12. Nxc8 Qxc8 13. Bd4 c5 14. Be5, b3 d6 16. Bb2 O-O 17. Qd3 d5 18. exd5 Nxd5 19. Rad1 Nf4 20. Qf3 Nxe2+, Qxe2 Rc6 22. Rd3 c4 23. Rh3 f6 24. Qh5 h6 25. Bc1 Qe8 26. Qe2 f5 27. Bb2, Rg3 1/2-1/2
"Vachier Lagrave, M.",2703,"Svidler, P.",2739,0-1
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,"06.15""]", e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3, exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15., Qf1 Qh5 17. Nd2 f5 18. Re1 f4 19. Bd1 f3 20. Ne4 Bh3 21. Qd3 Rae8, Bd2 Rxe4 23. Qxe4 Bxg3 24. Bxf3 Bxh2+ 25. Kxh2 Bg4+ 26. Kg1 Bxf3 27. Qe6+, Qe5+ Rf6 29. Qh2 Rh6 0-1
"Vachier Lagrave, M.",2718,"Tristan, L.",2412,1-0
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,"06.15""]", e4 d6 2. d4 Nf6 3. Nc3 g6 4. Nf3 Bg7 5. Be3 O-O 6. Bd3 c6 7. h3 Qc7 8. Qd2, O-O b5 10. Ne2 a6 11. Ng3 c5 12. c3 e5 13. b4 c4 14. Bc2 Bb7 15. a4 d5, exd5 Nxd5 17. Bh6 Nf4 18. Bxf4 exf4 19. Ne4 f5 20. Neg5 Bd5 21. h4 Nf6 22., Ne5 Ng4 24. axb5 axb5 25. Nxg4 fxg4 26. Rxe8 Rxe8 27. Re1 Rxe1+, Qxe1 Qd7 29. Be4 Bf7 30. h5 Bh6 31. Nxf7 Kxf7 32. hxg6+ hxg6 33. f3 gxf3, Qh4 f2+ 35. Kxf2 Kg7 36. Kf3 Qd6 37. Qg4 Kh7 38. Qc8 Qf6 39. Bd5 Bg5 40., Qc6 Qe7 42. Be4 Bf6 43. Qxb5 Bh4 44. Qxc4 Qg5 45. Ke2 f3+ 46. gxf3, Kd1 Bg5 48. Qe2 Qg1+ 49. Kc2 Qa1 50. Kb3 Bc1 51. Qa2 1-0
"Vachier Lagrave, M.",2718,"Olszewski, Mi",2544,1-0
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,"06.15""]", e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Qb6 8. Qd3, Bxf6 gxf6 10. Nb3 Bd7 11. O-O-O O-O-O 12. Be2 Rg8 13. Qh3 Na5 14. Kb1, axb3 Rg7 16. f5 Qa5 17. Rhf1 Be7 18. Rf4 Rdg8 19. g3 Kb8 20. Rh4 Rh8, Bc4 Qd8 22. fxe6 fxe6 23. Bxe6 f5 24. Rh6 Bg5 25. Bxd7 Bxh6 26. Bxf5 Qf6, Nd5 Qg5 28. Nf4 Re7 29. Rxd6 Bg7 30. Rd5 Qf6 31. Nd3 Qb6 32. Qh4 Rc7 33., Qf2 Qxf2 35. Nxf2 h6 36. Nd3 1-0
"Vachier Lagrave, M.",2718,"Howell, D.",2624,1-0
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,"06.15""]", e4 e5 2. Nf3 Nc6 3. Bb5 Nd4 4. Nxd4 exd4 5. O-O Bc5 6. Bc4 d6 7. d3 Qe7 8., f5 Nd7 10. Qh5 Ne5 11. Bg5 Qf8 12. Nd2 Kd7 13. Be6+ Kc6 14. Bd5+ Kd7, Be6+ Kc6 16. Bd5+ Kd7 17. f6 g6 18. Qh3+ Kd8 19. Qg3 c6 20. Bb3 Kc7 21. Bf4, Bxe5 Qxe5 23. Qxe5 dxe5 24. Nf3 Bd6 25. Ng5 Be6 26. Nxe6+ fxe6 27. Bxe6, a4 Bf8 29. Rf3 Kd6 30. Bb3 Kc5 31. c3 Bh6 32. cxd4+ Kxd4 33. Kf1 Ra6 34., b3 Rb4 36. Ke2 b5 37. axb5 cxb5 38. Rxa5 bxc4 39. Rd5+ Kc3 40., Rxe5 Rxb3 42. Rxb3 Kxb3 43. Kd3 Rf8 44. Rb5+ Ka4 45. e5 Bf4 46., Rb7 h5 48. f7 1-0
"Vachier Lagrave, M.",2718,"Lenderman, A.",2542,1-0
N/A,N/A,N/A,N/A,N/A
