"Grischuk, Alexander",2762,"Priyanka, Nutakki",1912,1-0, d4   d5  2. Nf3   Nf6  3. Bf4   e6  4. Nbd2   Bd6  5. Bg5   Nbd7  6. e4   dxe4  7. Nxe4   Be7  8. Nxf6+   Nxf6  9. Bd3   h6  10. Bh4   c5  11. Qe2   Qa5+  12. c3   Bd7  13. dxc5   Qxc5  14. Ne5   Bc6  15. Nxc6   bxc6  16. O-O   O-O  17. Rad1   Rfd8  18. Bc2   Rd5  19. Bb3   Rxd1  20. Rxd1   Rd8  21. Rxd8+   Bxd8  22. Bg3   Nd5  23. Qa6   Bb6  24. Bc2   Ne7  25. Qe2   Nf5  26. Be5   Qd5  27. Bb3   Qc5  28. g3   a5  29. Bf4   Qe7  30. Bc2   Qc5  31. Be4   a4  32. a3   Ba5  33. Qd2   Bb6  34. Kg2   g5  35. Bb8   Kg7  36. Qe2   Ba7  37. Bxa7   Qxa7  38. Bxc6   Qc5  39. Bxa4   Kf6  40. Bc2   Qd5+  41. Be4   Qc5  42. Bxf5   exf5  43. Qd3   Qc6+  44. Kg1   h5  45. b4   h4  46. gxh4   gxh4  47. h3   Kg5  48. Qe3+   Kh5  49. Qf4   Qd5  50. c4   Qd1+  51. Kg2   Qc2  52. c5   Qd3  53. Qf3+  1-0
"Grischuk, Alexander",2762,"Sanal, Vahap",2574,1-0, d4   Nf6  2. c4   e6  3. Nc3   Bb4  4. e3   O-O  5. Bd3   d5  6. a3   Bxc3+  7. bxc3   c5  8. cxd5   exd5  9. Ne2   b6  10. O-O   Ba6  11. f3   Re8  12. Ng3   Bxd3  13. Qxd3   Nc6  14. Bb2   Na5  15. Rae1   Rc8  16. e4   cxd4  17. cxd4   Nc4  18. Bc1   b5  19. e5   Nd7  20. f4   Qb6  21. Kh1   f6  22. Qf3   Qxd4  23. Nf5   Qc5  24. Qg4   Qf8  25. Nh6+   Kh8  26. Qxd7   gxh6  27. Qxd5   Rc5  28. Qd4   Rd8  29. Qa1   fxe5  30. fxe5   Qg7  31. Bf4   Rg8  32. Re2   Rd5  33. Qc3   h5  34. Qf3   Rd4  35. e6   h4  36. h3   Rdd8  37. Qc6   Rde8  38. Qxb5   Qd4  39. e7   Rg7  40. Qxe8+  1-0
"Grischuk, Alexander",2762,"Taboas Rodriguez, Daniel",2429,1-0, d4   Nf6  2. Nf3   g6  3. Bf4   Bg7  4. e3   O-O  5. Be2   c5  6. O-O   b6  7. d5   Bb7  8. c4   d6  9. Nc3   a6  10. a4   Nh5  11. Bg5   h6  12. Bh4   g5  13. Nd2   Nf6  14. Bg3   Nbd7  15. h3   Ne5  16. f4   Ng6  17. Bd3   Bc8  18. Bh2   e6  19. dxe6   Nh4  20. g3   Bxe6  21. gxh4   Bxh3  22. hxg5   hxg5  23. fxg5   Bxf1  24. Kxf1   Nd7  25. Qh5   f5  26. Nd5   Re8  27. Bxf5   Nf8  28. Bf4   b5  29. Ke2   bxc4  30. Nxc4   Rb8  31. Rg1   Rb3  32. Nf6+  1-0
"Grischuk, Alexander",2762,"Dubov, Daniil",2791,1-0, d4   Nf6  2. c4   c5  3. d5   b5  4. Qc2   b4  5. e4   d6  6. Nf3   g6  7. Bd3   Bg7  8. O-O   O-O  9. h3   e5  10. Bg5   h6  11. Be3   Nh5  12. Qd1   a5  13. Bc2   Na6  14. Nbd2   Ra7  15. Re1   Bd7  16. Nf1   Qe8  17. Ng3   Nf6  18. Qd2   Kh7  19. Nh2   Bc8  20. Rab1   Re7  21. f4   exf4  22. Bxf4   Re5  23. Nf3   Nd7  24. Ba4   Nab8  25. Nh1   Qe7  26. Bxd7   Nxd7  27. Nxe5   Nxe5  28. b3   Bd7  29. Nf2   a4  30. Nd3   Nxd3  31. Qxd3   Bc3  32. Qg3   Bd4+  33. Kh1   Be5  34. Bxe5   dxe5  35. Rf1   Qd6  36. Rf3   Kg7  37. Rbf1   f6  38. Qf2   a3  39. Qg3   g5  40. h4   Be8  41. Qg4   Bd7  42. Qg3   Be8  43. hxg5   hxg5  44. Kg1   Bh5  45. R3f2   Bg6  46. Qg4   Rf7  47. Rf3   Rf8  48. Rh3   Rf7  49. Rf2   Rf8  50. g3   Rf7  51. Rfh2   Kf8  52. Rh8+   Ke7  53. Qc8   Bxe4  54. Qe8#  1-0
"Grischuk, Alexander",2762,"Shipov, Sergei",2798,1-0, e4   e6  2. d4   d5  3. e5   Bd7  4. Nf3   a6  5. h4   Bb5  6. h5   Nd7  7. c3   h6  8. a4   Bxf1  9. Kxf1   c5  10. Rh3   Ne7  11. Kg1   Rc8  12. Nbd2   cxd4  13. cxd4   Nb8  14. Nb3   Nbc6  15. Bd2   Qb6  16. Bc3   Nf5  17. g4   Nfe7  18. Nc5   a5  19. Qe2   g6  20. Qb5   Qxb5  21. axb5   Na7  22. Nxb7   Nxb5  23. Rxa5   Nxc3  24. Nd6+   Kd7  25. Ra7+   Rc7  26. Rxc7+   Kxc7  27. bxc3   gxh5  28. Rxh5   Rg8  29. Nh2   Ng6  30. Ne8+   Kc6  31. Nf6   Rh8  32. Rh3   Be7  33. Nh5   Rb8  34. Nf3   Rb1+  35. Kg2   Rc1  36. Rh1   Rxc3  37. Ra1   Nh4+  38. Nxh4   Bxh4  39. Ra7   Rd3  40. Rxf7   Rxd4  41. f4   Rd2+  42. Kh3   Bd8  43. Ng7   Rd3+  44. Kg2   Bb6  45. Nxe6   d4  46. g5   hxg5  47. Nxg5   Re3  48. Rf6+   Kc5  49. Rd6   Bc7  50. Ne6+   Kc4  51. Nxc7   d3  52. Kf2  1-0
"Grischuk, Alexander",2762,"Adewumi, Tanitoluwa",2538,1-0, d4   Nf6  2. Nf3   e6  3. Bf4   b6  4. e3   Bb7  5. h3   Be7  6. Nbd2   O-O  7. Bd3   d6  8. O-O   Nbd7  9. Bh2   Re8  10. a4   a6  11. Re1   Bf8  12. c3   e5  13. e4   g6  14. Qc2   Bg7  15. b4   Nh5  16. Nc4   Nf4  17. Bxf4   exf4  18. Ncd2   h5  19. h4   Bf6  20. a5   b5  21. c4   bxc4  22. Bxc4   d5  23. exd5   Rxe1+  24. Rxe1   Nf8  25. Qe4   Qd6  26. Qb1   Qd7  27. Ne5   Qd8  28. Qb3   Bxh4  29. d6   cxd6  30. Nxf7   Qf6  31. Nxd6+   Kg7  32. Nxb7   Qxd4  33. Ne4   Re8  34. Nbc5   Bxf2+  35. Kf1   Bxe1  36. Kxe1   Rxe4+  37. Nxe4   Qxe4+  38. Kf1   Qd4  39. Bxa6   Qa1+  40. Ke2   Qe5+  41. Kf1   Qa1+  42. Ke2   Qe5+  43. Kd1   Qd6+  44. Bd3   Ne6  45. a6   Qb6  46. Qc3+   Kf8  47. Qf6+   Ke8  48. Bxg6+   Kd7  49. Bf5   Qg1+  50. Kc2   Qxg2+  51. Kc3   Qc6+  52. Kb3   Qd5+  53. Ka3   Qf3+  54. Ka4   Qc6+  55. Ka5   Qc7+  56. Ka4   Qc6+  57. Kb3   Qd5+  58. Kc3   Qc6+  59. Kb2   Qg2+  60. Kb3   Qf3+  61. Qc3   Qxc3+  62. Kxc3   f3  63. Kd2   Kc7  64. Bxe6   f2  65. Ke2   Kb6  66. Bc4   h4  67. Kxf2   h3  68. Kg1   h2+  69. Kxh2  1-0
"Grischuk, Alexander",2762,"Puranik, Abhimanyu",2520,1-0, d4   Nf6  2. c4   g6  3. Nc3   d5  4. cxd5   Nxd5  5. e4   Nxc3  6. bxc3   Bg7  7. Nf3   c5  8. h3   O-O  9. Be2   Nc6  10. Be3   cxd4  11. cxd4   Qa5+  12. Bd2   Qa3  13. d5   Ne5  14. O-O   Bd7  15. Rb1   Ba4  16. Qe1   Nd3  17. Bxd3   Qxd3  18. Bg5   h6  19. Bxe7   Rfe8  20. Rxb7   Qa6  21. Qb4   Rac8  22. d6   Bc3  23. Qb1   Bc2  24. Qb5   Qxb5  25. Rxb5   Bd3  26. Rfb1   Bxb1  27. Rxb1   Rb8  28. Rd1   Bb4  29. Ne5   Rb7  30. Nc6   Bxd6  31. Rxd6   Rexe7  32. Nxe7+   Rxe7  33. f3   Kg7  34. Ra6   h5  35. h4   Rb7  36. Kh2   Kf8  37. Kg3   Ke7  38. Kf4   f6  39. g4   Kf7  40. gxh5   gxh5  41. a4   Kg7  42. Kf5   Rb3  43. f4  1-0
"Grischuk, Alexander",2762,"Lashkin, Jegor",2368,1-0, d4   Nf6  2. Nf3   d5  3. Bf4   e6  4. Nbd2   Bd6  5. Bg5   h6  6. Bxf6   Qxf6  7. e4   Qd8  8. Bd3   c5  9. e5   Be7  10. dxc5   Bxc5  11. Nb3   Bb6  12. Rc1   Nc6  13. c4   dxc4  14. Rxc4   Na5  15. Rg4   O-O  16. O-O   Nxb3  17. axb3   Bd7  18. Bb1   Qe7  19. Qd2   Kh8  20. Rh4   Kg8  21. Qd3   g6  22. Qd2   h5  23. Qh6   f5  24. Qxg6+   Qg7  25. Qxh5   Be8  26. Qh6   Qxh6  27. Rxh6   Bf7  28. Ng5   Rae8  29. Bd3   Re7  30. Bc4   Rfe8  31. Rd1   Kg7  32. Nxf7   Kxf7  33. Kf1   Kg7  34. Rf6   Bc7  35. f4   Bb6  36. Rd3   Kh8  37. Rh3+   Rh7  38. Rxh7+   Kxh7  39. Bxe6   Bd4  40. Bxf5+   Kg7  41. Rg6+   Kf7  42. Rd6   Bxb2  43. Rd7+   Re7  44. Rxe7+   Kxe7  45. Ke2   a5  46. Bd3   Bc1  47. Kf3   Ke6  48. Ke4   Ke7  49. h4   Kf7  50. h5   Kg7  51. g4   Ba3  52. g5  1-0
"Grischuk, Alexander",2762,"Deac, Bogdan-Daniel",2648,1-0, Nf3   d5  2. d4   Nf6  3. c4   e6  4. Nc3   dxc4  5. e3   a6  6. Bxc4   b5  7. Bb3   Bb7  8. O-O   Nbd7  9. e4   b4  10. e5   bxc3  11. exf6   Qxf6  12. bxc3   Bd6  13. Re1   O-O  14. Bc2   Bxf3  15. Qxf3   Qxf3  16. gxf3   Nf6  17. Be4   Rab8  18. Be3   Nd5  19. c4   Nxe3  20. fxe3   c5  21. Rab1   f5  22. Bb7   f4  23. d5   exd5  24. Bxd5+   Kh8  25. Bb7   fxe3  26. Rxe3   h6  27. Reb3   a5  28. a4   Be5  29. Rb5   Bc3  30. Be4   Bb4  31. Rd1   Rbd8  32. Rxd8   Rxd8  33. h4   g5  34. h5   g4  35. Rb6   Bd2  36. Kg2   Rd4  37. Bd5   gxf3+  38. Kxf3   Kg7  39. Rc6   Bb4  40. Rg6+   Kh7  41. Bg8+   Kh8  42. Be6   Kh7  43. Bd5  1-0
"Grischuk, Alexander",2762,"Suleymanli, Aydin",2481,1-0, d4   Nf6  2. c4   e6  3. Nc3   Bb4  4. e3   O-O  5. Bd3   d5  6. a3   Bxc3+  7. bxc3   dxc4  8. Bxc4   c5  9. Ne2   Qc7  10. Bd3   e5  11. dxe5   Qxe5  12. O-O   b6  13. Qc2   Rd8  14. Bb2   Bb7  15. c4   Qg5  16. Ng3   Nbd7  17. f4   Qg4  18. e4   Nf8  19. Bxf6   gxf6  20. Nf5   Kh8  21. Qc3   Nd7  22. Rf2   Bc6  23. Re1   Re8  24. Bc2   Re6  25. Re3   Rg8  26. Rg3   Qh5  27. Rh3   Qg4  28. Rh4   Qg6  29. Rh6  1-0
