Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,1,Nf3 d5
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,2,d4 Nf6
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,3,c4 dxc4
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,4,e3 Bg4
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,5,Bxc4 e6
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,6,Nc3 a6
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,7,h3 Bh5
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,8,O-O Nc6
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,9,Be2 Bd6
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,10,b3 O-O
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,11,Bb2 Qe7
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,12,Nd2 Bxe2
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,13,Qxe2 Nd5
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,14,Nc4 Nxc3
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,15,Bxc3 Rad8
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,16,Rac1 Qh4
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,17,Na5 Nxa5
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,18,Bxa5 Rd7
Mikhail Tal,N/A,Hort Vlastimil (GER),2595,1/2-1/2,19,Rfd1 Qg5
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,1,c4 e6
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,2,Nc3 d5
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,3,d4 Be7
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,4,Nf3 Nf6
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,5,Bg5 h6
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,6,Bxf6 Bxf6
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,7,e3 O-O
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,8,Rc1 c6
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,9,Bd3 dxc4
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,10,Bxc4 Nd7
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,11,O-O e5
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,12,Bb3 exd4
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,13,exd4 Re8
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,14,Re1 Rxe1+
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,15,Qxe1 Nf8
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,16,Ne4 Be6
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,17,Qb4 Bxb3
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,18,axb3 Rb8
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,19,Nxf6+ Qxf6
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,20,Ra1 Qf4
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,21,Qc5 a6
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,22,d5 cxd5
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,23,Qxd5 Qf6
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,24,Rc1 Ng6
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,25,Qd7 Qd8
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,26,Rd1 Qb6
Mikhail Tal,N/A,Beliavsky Alexander G (SLO),2615,1/2-1/2,27,Qd6
Mikhail Tal,N/A,Buturin Vladimir (UKR),2310,1/2-1/2,1,c4 e6
Mikhail Tal,N/A,Buturin Vladimir (UKR),2310,1/2-1/2,2,Nc3 Bb4
Mikhail Tal,N/A,Buturin Vladimir (UKR),2310,1/2-1/2,3,Qc2 Nf6
Mikhail Tal,N/A,Buturin Vladimir (UKR),2310,1/2-1/2,4,e4 Nc6
Mikhail Tal,N/A,Buturin Vladimir (UKR),2310,1/2-1/2,5,Nf3 e5
Mikhail Tal,N/A,Buturin Vladimir (UKR),2310,1/2-1/2,6,d3 d6
Mikhail Tal,N/A,Buturin Vladimir (UKR),2310,1/2-1/2,7,Be2 Bg4
Mikhail Tal,N/A,Buturin Vladimir (UKR),2310,1/2-1/2,8,Be3 Bc5
Mikhail Tal,N/A,Buturin Vladimir (UKR),2310,1/2-1/2,9,O-O-O Bxf3
Mikhail Tal,N/A,Buturin Vladimir (UKR),2310,1/2-1/2,10,Bxf3 Nd4
Mikhail Tal,N/A,Buturin Vladimir (UKR),2310,1/2-1/2,11,Bxd4 Bxd4
Mikhail Tal,N/A,Buturin Vladimir (UKR),2310,1/2-1/2,12,Nb5 c5
Mikhail Tal,N/A,Buturin Vladimir (UKR),2310,1/2-1/2,13,g4
Mikhail Tal,N/A,Mascarinas Rico (PHI),2400,1-0,1,e4 d5
Mikhail Tal,N/A,Mascarinas Rico (PHI),2400,1-0,2,exd5 Qxd5
Mikhail Tal,N/A,Mascarinas Rico (PHI),2400,1-0,3,Nc3 Qa5
Mikhail Tal,N/A,Mascarinas Rico (PHI),2400,1-0,4,d4 c6
Mikhail Tal,N/A,Mascarinas Rico (PHI),2400,1-0,5,Nf3 Nf6
Mikhail Tal,N/A,Mascarinas Rico (PHI),2400,1-0,6,Bd2 Qc7
Mikhail Tal,N/A,Mascarinas Rico (PHI),2400,1-0,7,Bc4 e6
Mikhail Tal,N/A,Mascarinas Rico (PHI),2400,1-0,8,Qe2 Be7
Mikhail Tal,N/A,Mascarinas Rico (PHI),2400,1-0,9,g4 Nbd7
Mikhail Tal,N/A,Mascarinas Rico (PHI),2400,1-0,10,O-O-O b5
Mikhail Tal,N/A,Mascarinas Rico (PHI),2400,1-0,11,Bd3 b4
